steps,date,interval
0,2012-10-29,2025
0,2012-10-29,2030
0,2012-10-29,2035
59,2012-10-29,2040
194,2012-10-29,2045
591,2012-10-29,2050
349,2012-10-29,2055
44,2012-10-29,2100
0,2012-10-29,2105
64,2012-10-29,2110
32,2012-10-29,2115
45,2012-10-29,2120
18,2012-10-29,2125
0,2012-10-29,2130
0,2012-10-29,2135
0,2012-10-29,2140
0,2012-10-29,2145
0,2012-10-29,2150
44,2012-10-29,2155
0,2012-10-29,2200
0,2012-10-29,2205
0,2012-10-29,2210
0,2012-10-29,2215
0,2012-10-29,2220
0,2012-10-29,2225
0,2012-10-29,2230
0,2012-10-29,2235
0,2012-10-29,2240
0,2012-10-29,2245
0,2012-10-29,2250
0,2012-10-29,2255
0,2012-10-29,2300
0,2012-10-29,2305
0,2012-10-29,2310
0,2012-10-29,2315
0,2012-10-29,2320
0,2012-10-29,2325
0,2012-10-29,2330
0,2012-10-29,2335
0,2012-10-29,2340
0,2012-10-29,2345
0,2012-10-29,2350
0,2012-10-29,2355
0,2012-10-30,0
0,2012-10-30,5
0,2012-10-30,10
0,2012-10-30,15
0,2012-10-30,20
0,2012-10-30,25
0,2012-10-30,30
0,2012-10-30,35
0,2012-10-30,40
0,2012-10-30,45
0,2012-10-30,50
0,2012-10-30,55
0,2012-10-30,100
0,2012-10-30,105
0,2012-10-30,110
0,2012-10-30,115
0,2012-10-30,120
0,2012-10-30,125
0,2012-10-30,130
0,2012-10-30,135
0,2012-10-30,140
0,2012-10-30,145
0,2012-10-30,150
0,2012-10-30,155
0,2012-10-30,200
0,2012-10-30,205
0,2012-10-30,210
0,2012-10-30,215
0,2012-10-30,220
0,2012-10-30,225
0,2012-10-30,230
0,2012-10-30,235
0,2012-10-30,240
0,2012-10-30,245
0,2012-10-30,250
0,2012-10-30,255
0,2012-10-30,300
0,2012-10-30,305
0,2012-10-30,310
0,2012-10-30,315
0,2012-10-30,320
0,2012-10-30,325
0,2012-10-30,330
0,2012-10-30,335
0,2012-10-30,340
0,2012-10-30,345
0,2012-10-30,350
0,2012-10-30,355
0,2012-10-30,400
0,2012-10-30,405
0,2012-10-30,410
0,2012-10-30,415
0,2012-10-30,420
0,2012-10-30,425
0,2012-10-30,430
0,2012-10-30,435
0,2012-10-30,440
0,2012-10-30,445
0,2012-10-30,450
0,2012-10-30,455
0,2012-10-30,500
0,2012-10-30,505
0,2012-10-30,510
0,2012-10-30,515
0,2012-10-30,520
0,2012-10-30,525
0,2012-10-30,530
0,2012-10-30,535
0,2012-10-30,540
0,2012-10-30,545
0,2012-10-30,550
0,2012-10-30,555
0,2012-10-30,600
0,2012-10-30,605
6,2012-10-30,610
41,2012-10-30,615
0,2012-10-30,620
33,2012-10-30,625
61,2012-10-30,630
0,2012-10-30,635
54,2012-10-30,640
69,2012-10-30,645
0,2012-10-30,650
0,2012-10-30,655
11,2012-10-30,700
81,2012-10-30,705
39,2012-10-30,710
22,2012-10-30,715
0,2012-10-30,720
31,2012-10-30,725
0,2012-10-30,730
178,2012-10-30,735
33,2012-10-30,740
137,2012-10-30,745
25,2012-10-30,750
28,2012-10-30,755
15,2012-10-30,800
25,2012-10-30,805
0,2012-10-30,810
75,2012-10-30,815
0,2012-10-30,820
0,2012-10-30,825
0,2012-10-30,830
0,2012-10-30,835
0,2012-10-30,840
0,2012-10-30,845
5,2012-10-30,850
0,2012-10-30,855
0,2012-10-30,900
0,2012-10-30,905
0,2012-10-30,910
0,2012-10-30,915
0,2012-10-30,920
0,2012-10-30,925
0,2012-10-30,930
0,2012-10-30,935
0,2012-10-30,940
0,2012-10-30,945
0,2012-10-30,950
0,2012-10-30,955
0,2012-10-30,1000
0,2012-10-30,1005
0,2012-10-30,1010
0,2012-10-30,1015
0,2012-10-30,1020
0,2012-10-30,1025
0,2012-10-30,1030
0,2012-10-30,1035
0,2012-10-30,1040
0,2012-10-30,1045
0,2012-10-30,1050
0,2012-10-30,1055
0,2012-10-30,1100
0,2012-10-30,1105
0,2012-10-30,1110
4,2012-10-30,1115
21,2012-10-30,1120
27,2012-10-30,1125
0,2012-10-30,1130
0,2012-10-30,1135
0,2012-10-30,1140
0,2012-10-30,1145
0,2012-10-30,1150
0,2012-10-30,1155
0,2012-10-30,1200
0,2012-10-30,1205
58,2012-10-30,1210
0,2012-10-30,1215
0,2012-10-30,1220
0,2012-10-30,1225
0,2012-10-30,1230
0,2012-10-30,1235
0,2012-10-30,1240
0,2012-10-30,1245
29,2012-10-30,1250
13,2012-10-30,1255
17,2012-10-30,1300
35,2012-10-30,1305
105,2012-10-30,1310
28,2012-10-30,1315
20,2012-10-30,1320
66,2012-10-30,1325
10,2012-10-30,1330
100,2012-10-30,1335
48,2012-10-30,1340
32,2012-10-30,1345
0,2012-10-30,1350
56,2012-10-30,1355
137,2012-10-30,1400
364,2012-10-30,1405
477,2012-10-30,1410
509,2012-10-30,1415
213,2012-10-30,1420
281,2012-10-30,1425
0,2012-10-30,1430
0,2012-10-30,1435
22,2012-10-30,1440
440,2012-10-30,1445
468,2012-10-30,1450
432,2012-10-30,1455
50,2012-10-30,1500
0,2012-10-30,1505
22,2012-10-30,1510
0,2012-10-30,1515
37,2012-10-30,1520
60,2012-10-30,1525
12,2012-10-30,1530
0,2012-10-30,1535
40,2012-10-30,1540
33,2012-10-30,1545
0,2012-10-30,1550
0,2012-10-30,1555
0,2012-10-30,1600
0,2012-10-30,1605
0,2012-10-30,1610
0,2012-10-30,1615
0,2012-10-30,1620
0,2012-10-30,1625
0,2012-10-30,1630
0,2012-10-30,1635
0,2012-10-30,1640
0,2012-10-30,1645
0,2012-10-30,1650
0,2012-10-30,1655
32,2012-10-30,1700
0,2012-10-30,1705
0,2012-10-30,1710
24,2012-10-30,1715
60,2012-10-30,1720
27,2012-10-30,1725
96,2012-10-30,1730
35,2012-10-30,1735
78,2012-10-30,1740
0,2012-10-30,1745
37,2012-10-30,1750
9,2012-10-30,1755
0,2012-10-30,1800
17,2012-10-30,1805
37,2012-10-30,1810
48,2012-10-30,1815
39,2012-10-30,1820
119,2012-10-30,1825
515,2012-10-30,1830
523,2012-10-30,1835
488,2012-10-30,1840
425,2012-10-30,1845
495,2012-10-30,1850
129,2012-10-30,1855
72,2012-10-30,1900
71,2012-10-30,1905
20,2012-10-30,1910
0,2012-10-30,1915
65,2012-10-30,1920
0,2012-10-30,1925
0,2012-10-30,1930
35,2012-10-30,1935
25,2012-10-30,1940
31,2012-10-30,1945
0,2012-10-30,1950
0,2012-10-30,1955
0,2012-10-30,2000
0,2012-10-30,2005
0,2012-10-30,2010
0,2012-10-30,2015
0,2012-10-30,2020
0,2012-10-30,2025
0,2012-10-30,2030
51,2012-10-30,2035
0,2012-10-30,2040
0,2012-10-30,2045
0,2012-10-30,2050
0,2012-10-30,2055
34,2012-10-30,2100
349,2012-10-30,2105
272,2012-10-30,2110
154,2012-10-30,2115
142,2012-10-30,2120
16,2012-10-30,2125
0,2012-10-30,2130
0,2012-10-30,2135
14,2012-10-30,2140
0,2012-10-30,2145
0,2012-10-30,2150
0,2012-10-30,2155
0,2012-10-30,2200
0,2012-10-30,2205
0,2012-10-30,2210
0,2012-10-30,2215
0,2012-10-30,2220
0,2012-10-30,2225
0,2012-10-30,2230
0,2012-10-30,2235
0,2012-10-30,2240
0,2012-10-30,2245
0,2012-10-30,2250
0,2012-10-30,2255
0,2012-10-30,2300
0,2012-10-30,2305
0,2012-10-30,2310
0,2012-10-30,2315
0,2012-10-30,2320
0,2012-10-30,2325
0,2012-10-30,2330
0,2012-10-30,2335
0,2012-10-30,2340
0,2012-10-30,2345
0,2012-10-30,2350
0,2012-10-30,2355
0,2012-10-31,0
0,2012-10-31,5
0,2012-10-31,10
0,2012-10-31,15
0,2012-10-31,20
0,2012-10-31,25
0,2012-10-31,30
0,2012-10-31,35
0,2012-10-31,40
0,2012-10-31,45
0,2012-10-31,50
0,2012-10-31,55
0,2012-10-31,100
0,2012-10-31,105
0,2012-10-31,110
0,2012-10-31,115
0,2012-10-31,120
0,2012-10-31,125
0,2012-10-31,130
0,2012-10-31,135
0,2012-10-31,140
0,2012-10-31,145
0,2012-10-31,150
0,2012-10-31,155
0,2012-10-31,200
0,2012-10-31,205
0,2012-10-31,210
0,2012-10-31,215
0,2012-10-31,220
0,2012-10-31,225
0,2012-10-31,230
0,2012-10-31,235
0,2012-10-31,240
0,2012-10-31,245
0,2012-10-31,250
0,2012-10-31,255
0,2012-10-31,300
0,2012-10-31,305
0,2012-10-31,310
0,2012-10-31,315
0,2012-10-31,320
0,2012-10-31,325
0,2012-10-31,330
0,2012-10-31,335
0,2012-10-31,340
0,2012-10-31,345
0,2012-10-31,350
0,2012-10-31,355
0,2012-10-31,400
0,2012-10-31,405
0,2012-10-31,410
0,2012-10-31,415
0,2012-10-31,420
0,2012-10-31,425
0,2012-10-31,430
0,2012-10-31,435
0,2012-10-31,440
0,2012-10-31,445
0,2012-10-31,450
0,2012-10-31,455
0,2012-10-31,500
0,2012-10-31,505
0,2012-10-31,510
0,2012-10-31,515
0,2012-10-31,520
0,2012-10-31,525
0,2012-10-31,530
0,2012-10-31,535
0,2012-10-31,540
0,2012-10-31,545
0,2012-10-31,550
0,2012-10-31,555
0,2012-10-31,600
0,2012-10-31,605
0,2012-10-31,610
0,2012-10-31,615
0,2012-10-31,620
0,2012-10-31,625
22,2012-10-31,630
63,2012-10-31,635
36,2012-10-31,640
65,2012-10-31,645
84,2012-10-31,650
436,2012-10-31,655
594,2012-10-31,700
443,2012-10-31,705
749,2012-10-31,710
717,2012-10-31,715
751,2012-10-31,720
747,2012-10-31,725
757,2012-10-31,730
714,2012-10-31,735
301,2012-10-31,740
584,2012-10-31,745
358,2012-10-31,750
0,2012-10-31,755
32,2012-10-31,800
0,2012-10-31,805
0,2012-10-31,810
0,2012-10-31,815
15,2012-10-31,820
85,2012-10-31,825
146,2012-10-31,830
0,2012-10-31,835
0,2012-10-31,840
0,2012-10-31,845
18,2012-10-31,850
18,2012-10-31,855
0,2012-10-31,900
23,2012-10-31,905
0,2012-10-31,910
143,2012-10-31,915
463,2012-10-31,920
0,2012-10-31,925
103,2012-10-31,930
0,2012-10-31,935
0,2012-10-31,940
0,2012-10-31,945
123,2012-10-31,950
260,2012-10-31,955
122,2012-10-31,1000
0,2012-10-31,1005
0,2012-10-31,1010
0,2012-10-31,1015
0,2012-10-31,1020
0,2012-10-31,1025
206,2012-10-31,1030
128,2012-10-31,1035
67,2012-10-31,1040
8,2012-10-31,1045
0,2012-10-31,1050
15,2012-10-31,1055
20,2012-10-31,1100
0,2012-10-31,1105
0,2012-10-31,1110
0,2012-10-31,1115
0,2012-10-31,1120
0,2012-10-31,1125
0,2012-10-31,1130
0,2012-10-31,1135
0,2012-10-31,1140
0,2012-10-31,1145
0,2012-10-31,1150
0,2012-10-31,1155
0,2012-10-31,1200
0,2012-10-31,1205
0,2012-10-31,1210
0,2012-10-31,1215
286,2012-10-31,1220
136,2012-10-31,1225
170,2012-10-31,1230
0,2012-10-31,1235
0,2012-10-31,1240
0,2012-10-31,1245
0,2012-10-31,1250
157,2012-10-31,1255
0,2012-10-31,1300
0,2012-10-31,1305
7,2012-10-31,1310
0,2012-10-31,1315
0,2012-10-31,1320
0,2012-10-31,1325
0,2012-10-31,1330
0,2012-10-31,1335
65,2012-10-31,1340
0,2012-10-31,1345
0,2012-10-31,1350
0,2012-10-31,1355
55,2012-10-31,1400
0,2012-10-31,1405
0,2012-10-31,1410
0,2012-10-31,1415
82,2012-10-31,1420
112,2012-10-31,1425
83,2012-10-31,1430
17,2012-10-31,1435
0,2012-10-31,1440
0,2012-10-31,1445
0,2012-10-31,1450
0,2012-10-31,1455
0,2012-10-31,1500
0,2012-10-31,1505
0,2012-10-31,1510
0,2012-10-31,1515
0,2012-10-31,1520
0,2012-10-31,1525
0,2012-10-31,1530
6,2012-10-31,1535
18,2012-10-31,1540
0,2012-10-31,1545
0,2012-10-31,1550
0,2012-10-31,1555
0,2012-10-31,1600
148,2012-10-31,1605
492,2012-10-31,1610
191,2012-10-31,1615
0,2012-10-31,1620
0,2012-10-31,1625
59,2012-10-31,1630
17,2012-10-31,1635
27,2012-10-31,1640
0,2012-10-31,1645
0,2012-10-31,1650
0,2012-10-31,1655
48,2012-10-31,1700
58,2012-10-31,1705
89,2012-10-31,1710
24,2012-10-31,1715
180,2012-10-31,1720
414,2012-10-31,1725
148,2012-10-31,1730
306,2012-10-31,1735
111,2012-10-31,1740
314,2012-10-31,1745
63,2012-10-31,1750
68,2012-10-31,1755
53,2012-10-31,1800
63,2012-10-31,1805
12,2012-10-31,1810
0,2012-10-31,1815
29,2012-10-31,1820
171,2012-10-31,1825
11,2012-10-31,1830
77,2012-10-31,1835
36,2012-10-31,1840
42,2012-10-31,1845
64,2012-10-31,1850
0,2012-10-31,1855
82,2012-10-31,1900
48,2012-10-31,1905
457,2012-10-31,1910
503,2012-10-31,1915
140,2012-10-31,1920
40,2012-10-31,1925
51,2012-10-31,1930
0,2012-10-31,1935
0,2012-10-31,1940
0,2012-10-31,1945
0,2012-10-31,1950
0,2012-10-31,1955
0,2012-10-31,2000
0,2012-10-31,2005
0,2012-10-31,2010
0,2012-10-31,2015
0,2012-10-31,2020
0,2012-10-31,2025
0,2012-10-31,2030
0,2012-10-31,2035
0,2012-10-31,2040
0,2012-10-31,2045
0,2012-10-31,2050
0,2012-10-31,2055
0,2012-10-31,2100
0,2012-10-31,2105
0,2012-10-31,2110
0,2012-10-31,2115
0,2012-10-31,2120
0,2012-10-31,2125
0,2012-10-31,2130
0,2012-10-31,2135
0,2012-10-31,2140
0,2012-10-31,2145
0,2012-10-31,2150
0,2012-10-31,2155
0,2012-10-31,2200
0,2012-10-31,2205
0,2012-10-31,2210
90,2012-10-31,2215
78,2012-10-31,2220
0,2012-10-31,2225
0,2012-10-31,2230
0,2012-10-31,2235
0,2012-10-31,2240
0,2012-10-31,2245
0,2012-10-31,2250
0,2012-10-31,2255
0,2012-10-31,2300
0,2012-10-31,2305
0,2012-10-31,2310
0,2012-10-31,2315
0,2012-10-31,2320
0,2012-10-31,2325
0,2012-10-31,2330
0,2012-10-31,2335
0,2012-10-31,2340
0,2012-10-31,2345
0,2012-10-31,2350
0,2012-10-31,2355
0,2012-11-01,0
0,2012-11-01,5
0,2012-11-01,10
0,2012-11-01,15
0,2012-11-01,20
0,2012-11-01,25
0,2012-11-01,30
0,2012-11-01,35
0,2012-11-01,40
0,2012-11-01,45
0,2012-11-01,50
0,2012-11-01,55
0,2012-11-01,100
0,2012-11-01,105
0,2012-11-01,110
0,2012-11-01,115
0,2012-11-01,120
0,2012-11-01,125
0,2012-11-01,130
0,2012-11-01,135
0,2012-11-01,140
0,2012-11-01,145
0,2012-11-01,150
0,2012-11-01,155
0,2012-11-01,200
0,2012-11-01,205
0,2012-11-01,210
0,2012-11-01,215
0,2012-11-01,220
0,2012-11-01,225
0,2012-11-01,230
0,2012-11-01,235
0,2012-11-01,240
0,2012-11-01,245
0,2012-11-01,250
0,2012-11-01,255
0,2012-11-01,300
0,2012-11-01,305
0,2012-11-01,310
0,2012-11-01,315
0,2012-11-01,320
0,2012-11-01,325
0,2012-11-01,330
0,2012-11-01,335
0,2012-11-01,340
0,2012-11-01,345
0,2012-11-01,350
0,2012-11-01,355
0,2012-11-01,400
0,2012-11-01,405
0,2012-11-01,410
0,2012-11-01,415
0,2012-11-01,420
0,2012-11-01,425
0,2012-11-01,430
0,2012-11-01,435
0,2012-11-01,440
0,2012-11-01,445
0,2012-11-01,450
0,2012-11-01,455
0,2012-11-01,500
0,2012-11-01,505
0,2012-11-01,510
0,2012-11-01,515
0,2012-11-01,520
0,2012-11-01,525
0,2012-11-01,530
0,2012-11-01,535
0,2012-11-01,540
0,2012-11-01,545
0,2012-11-01,550
0,2012-11-01,555
0,2012-11-01,600
0,2012-11-01,605
0,2012-11-01,610
0,2012-11-01,615
0,2012-11-01,620
0,2012-11-01,625
0,2012-11-01,630
0,2012-11-01,635
0,2012-11-01,640
0,2012-11-01,645
0,2012-11-01,650
0,2012-11-01,655
0,2012-11-01,700
0,2012-11-01,705
0,2012-11-01,710
0,2012-11-01,715
0,2012-11-01,720
0,2012-11-01,725
0,2012-11-01,730
0,2012-11-01,735
0,2012-11-01,740
0,2012-11-01,745
0,2012-11-01,750
0,2012-11-01,755
0,2012-11-01,800
0,2012-11-01,805
0,2012-11-01,810
0,2012-11-01,815
0,2012-11-01,820
0,2012-11-01,825
0,2012-11-01,830
0,2012-11-01,835
0,2012-11-01,840
0,2012-11-01,845
0,2012-11-01,850
0,2012-11-01,855
0,2012-11-01,900
0,2012-11-01,905
0,2012-11-01,910
0,2012-11-01,915
0,2012-11-01,920
0,2012-11-01,925
0,2012-11-01,930
0,2012-11-01,935
0,2012-11-01,940
0,2012-11-01,945
0,2012-11-01,950
0,2012-11-01,955
0,2012-11-01,1000
0,2012-11-01,1005
0,2012-11-01,1010
0,2012-11-01,1015
0,2012-11-01,1020
0,2012-11-01,1025
0,2012-11-01,1030
0,2012-11-01,1035
0,2012-11-01,1040
0,2012-11-01,1045
0,2012-11-01,1050
0,2012-11-01,1055
0,2012-11-01,1100
0,2012-11-01,1105
0,2012-11-01,1110
0,2012-11-01,1115
0,2012-11-01,1120
0,2012-11-01,1125
0,2012-11-01,1130
0,2012-11-01,1135
0,2012-11-01,1140
0,2012-11-01,1145
0,2012-11-01,1150
0,2012-11-01,1155
0,2012-11-01,1200
0,2012-11-01,1205
0,2012-11-01,1210
0,2012-11-01,1215
0,2012-11-01,1220
0,2012-11-01,1225
0,2012-11-01,1230
0,2012-11-01,1235
0,2012-11-01,1240
0,2012-11-01,1245
0,2012-11-01,1250
0,2012-11-01,1255
0,2012-11-01,1300
0,2012-11-01,1305
0,2012-11-01,1310
0,2012-11-01,1315
0,2012-11-01,1320
0,2012-11-01,1325
0,2012-11-01,1330
0,2012-11-01,1335
0,2012-11-01,1340
0,2012-11-01,1345
0,2012-11-01,1350
0,2012-11-01,1355
0,2012-11-01,1400
0,2012-11-01,1405
0,2012-11-01,1410
0,2012-11-01,1415
0,2012-11-01,1420
0,2012-11-01,1425
0,2012-11-01,1430
0,2012-11-01,1435
0,2012-11-01,1440
0,2012-11-01,1445
0,2012-11-01,1450
0,2012-11-01,1455
0,2012-11-01,1500
0,2012-11-01,1505
0,2012-11-01,1510
0,2012-11-01,1515
0,2012-11-01,1520
0,2012-11-01,1525
0,2012-11-01,1530
0,2012-11-01,1535
0,2012-11-01,1540
0,2012-11-01,1545
0,2012-11-01,1550
0,2012-11-01,1555
0,2012-11-01,1600
0,2012-11-01,1605
0,2012-11-01,1610
0,2012-11-01,1615
0,2012-11-01,1620
0,2012-11-01,1625
0,2012-11-01,1630
0,2012-11-01,1635
0,2012-11-01,1640
0,2012-11-01,1645
0,2012-11-01,1650
0,2012-11-01,1655
0,2012-11-01,1700
0,2012-11-01,1705
0,2012-11-01,1710
0,2012-11-01,1715
0,2012-11-01,1720
0,2012-11-01,1725
0,2012-11-01,1730
0,2012-11-01,1735
0,2012-11-01,1740
0,2012-11-01,1745
0,2012-11-01,1750
0,2012-11-01,1755
0,2012-11-01,1800
0,2012-11-01,1805
0,2012-11-01,1810
0,2012-11-01,1815
0,2012-11-01,1820
0,2012-11-01,1825
0,2012-11-01,1830
0,2012-11-01,1835
0,2012-11-01,1840
0,2012-11-01,1845
0,2012-11-01,1850
0,2012-11-01,1855
0,2012-11-01,1900
0,2012-11-01,1905
0,2012-11-01,1910
0,2012-11-01,1915
0,2012-11-01,1920
0,2012-11-01,1925
0,2012-11-01,1930
0,2012-11-01,1935
0,2012-11-01,1940
0,2012-11-01,1945
0,2012-11-01,1950
0,2012-11-01,1955
0,2012-11-01,2000
0,2012-11-01,2005
0,2012-11-01,2010
0,2012-11-01,2015
0,2012-11-01,2020
0,2012-11-01,2025
0,2012-11-01,2030
0,2012-11-01,2035
0,2012-11-01,2040
0,2012-11-01,2045
0,2012-11-01,2050
0,2012-11-01,2055
0,2012-11-01,2100
0,2012-11-01,2105
0,2012-11-01,2110
0,2012-11-01,2115
0,2012-11-01,2120
0,2012-11-01,2125
0,2012-11-01,2130
0,2012-11-01,2135
0,2012-11-01,2140
0,2012-11-01,2145
0,2012-11-01,2150
0,2012-11-01,2155
0,2012-11-01,2200
0,2012-11-01,2205
0,2012-11-01,2210
0,2012-11-01,2215
0,2012-11-01,2220
0,2012-11-01,2225
0,2012-11-01,2230
0,2012-11-01,2235
0,2012-11-01,2240
0,2012-11-01,2245
0,2012-11-01,2250
0,2012-11-01,2255
0,2012-11-01,2300
0,2012-11-01,2305
0,2012-11-01,2310
0,2012-11-01,2315
0,2012-11-01,2320
0,2012-11-01,2325
0,2012-11-01,2330
0,2012-11-01,2335
0,2012-11-01,2340
0,2012-11-01,2345
0,2012-11-01,2350
0,2012-11-01,2355
0,2012-11-02,0
0,2012-11-02,5
0,2012-11-02,10
0,2012-11-02,15
0,2012-11-02,20
0,2012-11-02,25
0,2012-11-02,30
0,2012-11-02,35
0,2012-11-02,40
0,2012-11-02,45
0,2012-11-02,50
0,2012-11-02,55
0,2012-11-02,100
0,2012-11-02,105
0,2012-11-02,110
0,2012-11-02,115
0,2012-11-02,120
0,2012-11-02,125
0,2012-11-02,130
0,2012-11-02,135
0,2012-11-02,140
0,2012-11-02,145
0,2012-11-02,150
0,2012-11-02,155
0,2012-11-02,200
0,2012-11-02,205
0,2012-11-02,210
0,2012-11-02,215
0,2012-11-02,220
0,2012-11-02,225
0,2012-11-02,230
0,2012-11-02,235
0,2012-11-02,240
0,2012-11-02,245
0,2012-11-02,250
0,2012-11-02,255
0,2012-11-02,300
0,2012-11-02,305
0,2012-11-02,310
0,2012-11-02,315
0,2012-11-02,320
0,2012-11-02,325
0,2012-11-02,330
0,2012-11-02,335
0,2012-11-02,340
0,2012-11-02,345
0,2012-11-02,350
0,2012-11-02,355
0,2012-11-02,400
0,2012-11-02,405
0,2012-11-02,410
0,2012-11-02,415
0,2012-11-02,420
0,2012-11-02,425
0,2012-11-02,430
0,2012-11-02,435
0,2012-11-02,440
0,2012-11-02,445
0,2012-11-02,450
0,2012-11-02,455
0,2012-11-02,500
0,2012-11-02,505
0,2012-11-02,510
0,2012-11-02,515
0,2012-11-02,520
0,2012-11-02,525
0,2012-11-02,530
0,2012-11-02,535
0,2012-11-02,540
0,2012-11-02,545
0,2012-11-02,550
0,2012-11-02,555
0,2012-11-02,600
0,2012-11-02,605
0,2012-11-02,610
0,2012-11-02,615
0,2012-11-02,620
0,2012-11-02,625
0,2012-11-02,630
0,2012-11-02,635
0,2012-11-02,640
0,2012-11-02,645
0,2012-11-02,650
0,2012-11-02,655
0,2012-11-02,700
0,2012-11-02,705
0,2012-11-02,710
117,2012-11-02,715
0,2012-11-02,720
34,2012-11-02,725
121,2012-11-02,730
27,2012-11-02,735
70,2012-11-02,740
45,2012-11-02,745
9,2012-11-02,750
80,2012-11-02,755
138,2012-11-02,800
95,2012-11-02,805
556,2012-11-02,810
753,2012-11-02,815
747,2012-11-02,820
731,2012-11-02,825
748,2012-11-02,830
708,2012-11-02,835
377,2012-11-02,840
190,2012-11-02,845
665,2012-11-02,850
47,2012-11-02,855
16,2012-11-02,900
0,2012-11-02,905
42,2012-11-02,910
60,2012-11-02,915
17,2012-11-02,920
0,2012-11-02,925
0,2012-11-02,930
0,2012-11-02,935
10,2012-11-02,940
27,2012-11-02,945
0,2012-11-02,950
46,2012-11-02,955
487,2012-11-02,1000
356,2012-11-02,1005
146,2012-11-02,1010
0,2012-11-02,1015
0,2012-11-02,1020
0,2012-11-02,1025
8,2012-11-02,1030
80,2012-11-02,1035
0,2012-11-02,1040
0,2012-11-02,1045
0,2012-11-02,1050
0,2012-11-02,1055
0,2012-11-02,1100
0,2012-11-02,1105
0,2012-11-02,1110
0,2012-11-02,1115
0,2012-11-02,1120
0,2012-11-02,1125
0,2012-11-02,1130
0,2012-11-02,1135
415,2012-11-02,1140
270,2012-11-02,1145
17,2012-11-02,1150
0,2012-11-02,1155
0,2012-11-02,1200
0,2012-11-02,1205
328,2012-11-02,1210
28,2012-11-02,1215
0,2012-11-02,1220
49,2012-11-02,1225
0,2012-11-02,1230
0,2012-11-02,1235
0,2012-11-02,1240
0,2012-11-02,1245
0,2012-11-02,1250
0,2012-11-02,1255
0,2012-11-02,1300
0,2012-11-02,1305
95,2012-11-02,1310
0,2012-11-02,1315
0,2012-11-02,1320
0,2012-11-02,1325
0,2012-11-02,1330
0,2012-11-02,1335
0,2012-11-02,1340
0,2012-11-02,1345
0,2012-11-02,1350
0,2012-11-02,1355
0,2012-11-02,1400
17,2012-11-02,1405
11,2012-11-02,1410
20,2012-11-02,1415
0,2012-11-02,1420
0,2012-11-02,1425
0,2012-11-02,1430
46,2012-11-02,1435
0,2012-11-02,1440
0,2012-11-02,1445
94,2012-11-02,1450
0,2012-11-02,1455
0,2012-11-02,1500
72,2012-11-02,1505
89,2012-11-02,1510
0,2012-11-02,1515
0,2012-11-02,1520
0,2012-11-02,1525
0,2012-11-02,1530
0,2012-11-02,1535
0,2012-11-02,1540
0,2012-11-02,1545
0,2012-11-02,1550
0,2012-11-02,1555
0,2012-11-02,1600
0,2012-11-02,1605
0,2012-11-02,1610
14,2012-11-02,1615
112,2012-11-02,1620
124,2012-11-02,1625
97,2012-11-02,1630
0,2012-11-02,1635
15,2012-11-02,1640
0,2012-11-02,1645
0,2012-11-02,1650
0,2012-11-02,1655
17,2012-11-02,1700
0,2012-11-02,1705
0,2012-11-02,1710
0,2012-11-02,1715
0,2012-11-02,1720
0,2012-11-02,1725
0,2012-11-02,1730
0,2012-11-02,1735
54,2012-11-02,1740
130,2012-11-02,1745
6,2012-11-02,1750
57,2012-11-02,1755
27,2012-11-02,1800
0,2012-11-02,1805
38,2012-11-02,1810
52,2012-11-02,1815
93,2012-11-02,1820
53,2012-11-02,1825
0,2012-11-02,1830
55,2012-11-02,1835
0,2012-11-02,1840
74,2012-11-02,1845
14,2012-11-02,1850
0,2012-11-02,1855
0,2012-11-02,1900
0,2012-11-02,1905
0,2012-11-02,1910
0,2012-11-02,1915
98,2012-11-02,1920
56,2012-11-02,1925
54,2012-11-02,1930
50,2012-11-02,1935
0,2012-11-02,1940
40,2012-11-02,1945
15,2012-11-02,1950
15,2012-11-02,1955
35,2012-11-02,2000
0,2012-11-02,2005
0,2012-11-02,2010
0,2012-11-02,2015
0,2012-11-02,2020
0,2012-11-02,2025
0,2012-11-02,2030
0,2012-11-02,2035
0,2012-11-02,2040
24,2012-11-02,2045
0,2012-11-02,2050
0,2012-11-02,2055
0,2012-11-02,2100
0,2012-11-02,2105
77,2012-11-02,2110
0,2012-11-02,2115
0,2012-11-02,2120
0,2012-11-02,2125
0,2012-11-02,2130
0,2012-11-02,2135
0,2012-11-02,2140
0,2012-11-02,2145
0,2012-11-02,2150
0,2012-11-02,2155
0,2012-11-02,2200
0,2012-11-02,2205
0,2012-11-02,2210
0,2012-11-02,2215
0,2012-11-02,2220
0,2012-11-02,2225
0,2012-11-02,2230
0,2012-11-02,2235
0,2012-11-02,2240
0,2012-11-02,2245
0,2012-11-02,2250
0,2012-11-02,2255
0,2012-11-02,2300
0,2012-11-02,2305
0,2012-11-02,2310
0,2012-11-02,2315
0,2012-11-02,2320
0,2012-11-02,2325
0,2012-11-02,2330
0,2012-11-02,2335
0,2012-11-02,2340
0,2012-11-02,2345
0,2012-11-02,2350
0,2012-11-02,2355
0,2012-11-03,0
0,2012-11-03,5
0,2012-11-03,10
0,2012-11-03,15
0,2012-11-03,20
0,2012-11-03,25
0,2012-11-03,30
0,2012-11-03,35
0,2012-11-03,40
0,2012-11-03,45
0,2012-11-03,50
0,2012-11-03,55
